smiles,logp,mw,tpsa,hbd,hba,rotbonds,qed,sas
C=C1C(=O)OC2C1CCC1(C)CC1CCC1(C)OC21,2.8419000000000008,262.34899999999993,38.83,0,3,0,0.38263785593441535,5.037373393505707
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)C(Br)CCC)C12,4.470000000000004,411.33600000000007,52.6,0,4,4,0.2965362944153297,4.74756337471689
CC1C2OC2C23CC1C(C)(C)C2CCC3C,3.4821000000000026,220.35599999999997,12.53,0,1,0,0.5693539897931837,6.052932496329913
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)CCl)C12,3.1452000000000018,324.804,52.6,0,4,2,0.3387514707391179,4.582899517036628
C=C1C(=O)OC2C1CCC(CF)=C1CCC(C)(O)C12,2.3051000000000004,266.3119999999999,46.53,1,3,1,0.44985605032680753,4.731970428818176
C=C1CC(O)C2C(=C)C(=O)OC2C2C(C)C(=O)CC12,1.2463,262.30499999999995,63.6,1,4,0,0.4051971233619991,4.743298718385885
C=C1C(=O)O[C@@H]2C3=C(C)C(=O)C[C@H]3[C@](C)(O)[C@H](O)CC[C@@H]12,0.8953999999999998,292.3310000000001,83.83000000000001,2,5,0,0.5116537376029885,4.688507989095237
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@@H](O)[C@](C)(F)[C@@H]12,2.3035000000000005,266.31199999999995,46.53,1,3,0,0.4155754547675079,4.736853842245761
C=C1C(=O)OC2C1CCC(C)=C1CC(O)C(C)(F)C12,2.3035000000000005,266.31199999999995,46.53,1,3,0,0.4155754547675079,4.736853842245761
C=C1C(=O)OC2C1CCC(=C)C1(O)CC(O)C(C)(Cl)C21,1.5435999999999996,298.76599999999996,66.76,2,4,0,0.30808492622322436,5.088331949489552
C=C1C(=O)C23C(=O)C(O)C4C(C)(C)CC5C(=O)OCC54C2CCC1C3OC(=O)c1ccnc(F)c1,2.0466999999999995,483.49200000000025,119.86,1,8,2,0.29379885012631635,6.561231300467458
CC1CCC2C1C1C(CCC2(C)O)C1(C)C,3.4657000000000027,222.37199999999996,20.23,1,1,0,0.6651960715226423,4.217665618409217
C=C1C(=O)OC2C1CCC1(C)CCC=C(C)C21,3.2406000000000024,232.32299999999995,26.3,0,2,0,0.36392013401507706,4.335045671313997
C=C1C(=O)OC2C1CCC(C)CCCC1(C)OC21,2.8419000000000008,250.33799999999994,38.83,0,3,0,0.3768148336494513,4.600115920519396
CC1=CC(=O)C2C(C)C(=O)OCC21,0.9407,180.20299999999997,43.370000000000005,0,3,0,0.5209442562885575,4.097618639100289
C=C1C(=O)O[C@H]2[C@H]1CC[C@@H](C)CCC[C@@H]1C=CC(=C)[C@@H]1[C@H](OC(=O)O[C@H]2[C@@H]1O[C@]14CO[C@]14O)C1(C)C,3.8294000000000032,500.5880000000003,103.82000000000001,1,8,0,0.30411350876479665,7.176519937286787
C=C1C(=O)OC2C=C(C)CCC3C(F)(F)C3(C)CCC12,3.8759000000000032,282.3299999999999,26.3,0,2,0,0.3827672258737665,4.885867077442719
C=C1C(=O)OC2C1CCC(C)C1(O)C(OCCC)CC(=O)C21C,2.0195,322.40100000000007,72.83000000000001,1,5,3,0.635549666169052,4.701282220437743
CC1=CCCC2(C)CCC3C(C)(C)C3CCC12,5.195200000000005,232.411,0.0,0,0,0,0.503823857485889,4.100789370168333
O=C1OC2C(CCC3(CC3)C3CCC4(CC4)C23)C1Cn1cc(-c2ccccc2)nn1,4.483300000000003,403.52600000000007,57.010000000000005,0,5,3,0.7090951551251844,4.991060366064254
CC12CCC1C1CCC3CCCCC3(C)C1CC2,5.419200000000005,246.4379999999999,0.0,0,0,0,0.5351913939900237,3.7590993985560335
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)C(Cl)CCCC)C12,4.704000000000004,380.9120000000001,52.6,0,4,5,0.2999127982364422,4.69220034319096
C=C1CCC2C(C3C1CCC3(C)O)C2(C)CC=CC(C)(C)O,4.083100000000004,304.474,40.46,2,2,3,0.77123098783767,4.900660669435963
C=C1C(=O)OC2C1CCC(C)=C1CC=C(C)C12,3.160700000000002,230.30699999999996,26.3,0,2,0,0.3628100387642648,4.314580743319207
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]21C,0.9511,140.18199999999996,25.06,0,2,1,0.5065171048167153,5.002776552166412
CC1CC(O)C2C(C1)C2(C)C,2.0494,154.253,20.23,1,1,0,0.5658945909288823,3.8903481937598334
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)C(Cl)C(C)C)C12,4.169800000000003,366.885,52.6,0,4,3,0.3253619352283352,4.777392232689472
C=C1C(=O)OC2C1CCC(=C)C1(O)CC(O)CC(=C)C12,1.4924,276.332,66.76,2,4,0,0.3995229182659923,4.870232911307251
C=C1C(=O)C23C(=O)C(O)C4C(C)(C)CC5C(=O)OCC54C2CCC1C3OC(=O)C1Cc2ccccc2C1,2.6138000000000003,504.57900000000035,106.97,1,7,2,0.37485470571166984,6.516081503993123
C=C1C(=O)OC2C1CCC(C)(O)C1=CCC(C)(O)C12,1.3262999999999998,264.32099999999997,66.76,2,4,0,0.39332627798236114,4.7935904938294716
C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(O)C(OC)CC(=O)[C@@]21C,1.2392999999999998,294.34700000000004,72.83000000000001,1,5,1,0.5816596867314954,4.746261785726635
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1CC[C@@](C)(OC(=O)CCCC)C12,4.096600000000003,332.4400000000001,52.6,0,4,4,0.44178527596926215,4.336088474329402
C=C1C(=O)OC2C1CCC(C)(O)C1CCC(C)(O)C21,1.4062,266.33699999999993,66.76,2,4,0,0.5136585109604442,4.499462519290864
C=C1CC[C@@H]2[C@H]([C@H]3[C@H]1CC[C@]3(C)O)[C@@]2(C)/C=C/C=C(/C)CO,3.8607000000000036,302.458,40.46,2,2,3,0.6137010739744576,4.992475258744959
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1CC[C@@](C)(OC(=O)C(Cl)CC)[C@@H]12,3.9238000000000026,352.858,52.6,0,4,3,0.33410729714390797,4.78385548203601
C=C1C(O)C(O)C2C(=C)C(=O)OC2C2C(=C)C(OC(C)=O)CC12,0.4997999999999996,320.34100000000007,93.06,2,6,1,0.41510841884091015,5.018084799098871
CC(=O)OCC12C(O)CC(C)C3(CC(c4ccoc4)OC3=O)C1CCCC21CO1,2.7733000000000008,404.4590000000003,98.5,1,7,3,0.6108559619826563,5.63729245278003
C=C1CC(O)C2C(=C)C(=O)OC2C2C1CC(O)C2C,1.0380999999999998,264.321,66.76,2,4,0,0.3895757845556657,4.906832364427389
C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(O)CC(=O)[C@@]21C,1.2243,250.29399999999995,63.6,1,4,0,0.5184779514235276,4.684409464984652
C=C1CCC2C(C)CCC3C(C12)C3(C)C,4.270900000000004,204.357,0.0,0,0,0,0.5168607465220089,4.232924906389525
C=C1CC(OC)C2C(=C)C(=O)OC2C2C(C)C(=O)CC12,1.9004,276.332,52.6,0,4,1,0.41683732633817644,4.743966927718869
C=C1C(=O)OC2C1CCC(C)CCCC1(C)OC21,2.8419000000000008,250.33799999999994,38.83,0,3,0,0.3768148336494513,4.600115920519396
C=C1C(=O)O[C@@H]2[C@H]3O[C@]3(C)CC[C@@H]3C[C@]3(C)CC[C@@H]12,2.8419000000000008,262.3489999999999,38.83,0,3,0,0.3826378559344153,5.037373393505707
C=C1C(=O)OC2C1CCC(C)C1(O)C(OC)CC(=O)C21C,1.2392999999999998,294.34700000000004,72.83000000000001,1,5,1,0.5816596867314954,4.746261785726635
CC(O)c1cn(CC2C(=O)OC3C2CCC2(CC2)C2CCC4(CC4)C32)nn1,2.869600000000001,371.48100000000017,77.24000000000001,1,6,3,0.8269318066079001,5.433476564263124
C=C1C(=O)OC2C1CCC(=C)C1CC(OC(C)=O)C(=C)C12,2.5582000000000003,288.343,52.6,0,4,1,0.422570909221484,4.571623894242721
CC1=C2[C@H]3OC(=O)[C@]3(C)[C@H]1CC[C@@H]2C,2.2943000000000007,192.25799999999998,26.3,0,2,0,0.43457696679838964,5.211399656935226
C=C1C(=O)OC2C=C(C)CCC=C(C(F)(F)F)CCC12,4.093200000000003,286.293,26.3,0,2,0,0.3806490202276897,4.476414962589303
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)CCCCCC)C12,4.876800000000005,360.4940000000002,52.6,0,4,6,0.2932074098454003,4.251520649313534
C=C1C(=O)O[C@H]2[C@H]1CC(=O)[C@H](C)[C@@H]1CCC(=C)[C@@H]12,2.2755,246.30599999999995,43.370000000000005,0,3,0,0.3739537760432863,4.5720220238543545
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)C(Cl)C(C)C)C12,4.169800000000003,366.885,52.6,0,4,3,0.3253619352283352,4.777392232689472
C=C1C(=O)OC2C1CCC(=C)C1CC(O)C(C)(Cl)C12,2.4287,282.76699999999994,46.53,1,3,0,0.32121896755174356,4.904527677661905
C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@@H]3[C@](C)(O)CC[C@@H]12,2.2114000000000003,248.32199999999995,46.53,1,3,0,0.40598593548882295,4.487438978328451
CC(C)=CCC[C@@H](C)[C@]12CC[C@@](C)(O)[C@H]1C2,3.9200000000000026,222.37199999999996,20.23,1,1,4,0.714773084683654,4.496288696021102
C=C1CC[C@@H]2[C@H]([C@H]3[C@H]1CC[C@]3(C)O)[C@@]2(C)CC/C,4.166000000000004,248.4099999999999,20.23,1,1,2,0.7273112185302506,4.538861691757338
C=C1C(=O)OC2C1CCC1(C)CC1CCC1(C)OC21,2.8419000000000008,262.34899999999993,38.83,0,3,0,0.38263785593441535,5.037373393505707
C=C1CCC2C(C3C1CCC3(C)O)C2(C)CC1C=C(C)C(=O)O1,3.6277000000000026,316.44100000000003,46.53,1,3,2,0.6249242133709539,5.031508326391251
C=C1C(O)CC2(C(C)C)CC12,1.9695,152.237,20.23,1,1,1,0.5694521169908489,4.761195337552392
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,4.036800000000003,374.9080000000002,54.37,1,3,1,0.7532215562878001,4.790917167755597
C[C@@H]1C(=O)O[C@H]2C[C@H](C)[C@@H]3CC[C@@]4(C)O[C@@]34C[C@@H]21,2.5317000000000007,250.33799999999994,38.83,0,3,0,0.489647979326642,5.209627401977042
C=C1C(=O)OC2C1CCC(C)=C1CC(O)C(C)(F)C12,2.3035000000000005,266.31199999999995,46.53,1,3,0,0.4155754547675079,4.736853842245761
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@@H](O)[C@](C)(Cl)[C@@H]12,2.572800000000001,282.76699999999994,46.53,1,3,0,0.3214488310607429,4.766232122788748
CC(=O)CCC1C2CC(C)(O)C(=C)C2CCC2(C)CCC12,4.125200000000004,290.447,37.3,1,2,3,0.7936828850220722,4.769270866119927
CC1=CC23OC2(CC(C)(C)C3=O)C(C)CCC1O,2.230300000000001,250.33799999999997,49.83,1,3,0,0.5295885851845975,4.894325816611018
C=C1CC[C@@H]2[C@H]([C@H]3[C@H]1CC[C@]3(C)O)C2(C)C,3.3858000000000024,220.35599999999994,20.23,1,1,0,0.6204323431933563,4.301885269260569
C=C1C(=O)OC2C1CCC(COC)=C1CCC(C)(O)C12,1.9820000000000004,278.3479999999999,55.760000000000005,1,4,2,0.476580323537164,4.527647969227323
C=C1CC(O)C2C(C)(C)CCCC2(C)C1C=CC(=O)C1CO1,3.280100000000002,304.43,49.83,1,3,3,0.4943780376269822,4.778559638682754
C1CCCCCC2CC2CCCC1,4.537100000000004,180.33499999999995,0.0,0,0,0,0.5132715313623106,2.8059904286134554
C=C1C(=O)OC2C1CCC1(CC1)C1CCC(C)(O)C12,2.4354000000000005,262.34899999999993,46.53,1,3,0,0.5385368901153477,4.911275047519453
C=C1CCC(C)CCC2(C)CCC12,4.169000000000003,178.31899999999996,0.0,0,0,0,0.488337257642,3.637565122616774
C=C1CCC=C(C)CCC2(C)C(C)(O)CCC2=C(C)C1CCC,6.346800000000007,316.52900000000005,20.23,1,1,2,0.5886785087762948,4.88059662841181
C=C1C(OC(C)=O)CC2(C(C)C)CC12,2.540300000000001,194.27399999999997,26.3,0,2,2,0.49853199520016206,4.426387767031894
C=C1C(=O)OC2C1CCC(C)C1(O)C(O)CC(=C)C21,1.1822,264.32099999999997,66.76,2,4,0,0.3915733916471261,4.835899623363262
C=C1CC(O)C2C(=C)C(=O)OC2C2C(=C)C(OCOC)CC12,1.5863999999999998,306.35800000000006,64.99000000000001,1,5,3,0.37113071424607974,4.961252181821882
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1CC[C@@](C)(OC(=O)C(Cl)CCC)[C@@H]12,4.313900000000004,366.88500000000005,52.6,0,4,4,0.3217010382499099,4.75011269598386
C=C1CCC2OC2(C)CCC2C1CC2(C)C,3.9364000000000035,220.35599999999997,12.53,0,1,0,0.4448354245678497,4.59041001380987
C=C1C(=O)OC2C1C(OC(C)=O)CC(C)C1C(=O)C=C(C)C21,1.8171,304.342,69.67,0,5,1,0.545715521581266,4.577054932799718
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,4.607600000000004,416.9450000000003,60.440000000000005,0,4,2,0.6166116116190477,4.8266427680866775
C=C1C(=O)O[C@H]2[C@H]1CC[C@](C)(O)C1=CC[C@@](C)(O)[C@@H]12,1.3262999999999998,264.32099999999997,66.76,2,4,0,0.39332627798236114,4.7935904938294716
C=C1C(=O)[C@@]23O[C@]2(C)CC[C@@H]13,1.063,150.177,29.6,0,2,0,0.3815074409501418,5.26702493367069
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)C(Br)C(C)C)C12,4.325900000000003,411.336,52.6,0,4,3,0.3003909097529275,4.753490051288782
C=C1C(=O)OC2C1CCC(C)(O)C13OC1C(O)C(C)(O)C23,-0.4917,296.319,99.52000000000001,3,6,0,0.3167687587169922,5.592221484641142
CC1=C2C(CC1)C(=O)C1CCC(C)(O)C12,2.0728,206.28499999999997,37.3,1,2,0,0.6160056136449952,4.525898340567485
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)C(Cl)C(C)C)C12,4.169800000000003,366.885,52.6,0,4,3,0.3253619352283352,4.777392232689472
C=C1CCC2C(C3C1CCC3(C)O)C2(C)CC1C=C(C)C(=O)O1,3.6277000000000026,316.44100000000003,46.53,1,3,2,0.6249242133709539,5.031508326391251
C=C1CC(=O)C2C(=C)C(=O)OC2C2C1CC(O)C2C,1.2462999999999997,262.305,63.60000000000001,1,4,0,0.40519712336199915,4.942838084901725
C=C1C(=O)OC2C1CCC(COC)=C1CCC(C)(O)C12,1.9820000000000004,278.3479999999999,55.760000000000005,1,4,2,0.476580323537164,4.527647969227323
C=C1C(=O)OC2C1CCC(C)C1CC(O)C(=O)C12C,1.4702999999999997,264.32099999999997,63.6,1,4,0,0.531364323573118,4.609509578114394
C=C1CCC23OC2(C)CCC2C(C)C(=O)OC2C13,2.4518000000000004,248.32199999999997,38.83,0,3,0,0.37533262504370507,5.212302552315629
CC1(C)CCCC2(C)C1CCC1(CO1)C2CC=C1CCOC1=O,4.261400000000004,318.4570000000001,38.83,0,3,2,0.4336362562444441,4.834690253743065
CC1CC2C(C3OC13)C2(C)C,2.0658,152.23699999999997,12.53,0,1,0,0.48398460023563594,4.375403606059198
C1CCCCCC2CC2CCCC1,4.537100000000004,180.33499999999995,0.0,0,0,0,0.5132715313623106,2.8059904286134554
C=C1CCC(C(C)C)C(O)C2OC2(C)CCC1=O,2.4763,252.35399999999993,49.83,1,3,1,0.5759091928854384,4.791005810607301
C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@@]3(O)[C@@](C)(O)CC[C@@H]12,1.3262999999999998,264.3209999999999,66.76,2,4,0,0.3933262779823611,4.671956104689199
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1C1CC1C2(C)C,4.028720000000003,292.33400000000006,47.28,0,3,0,0.6887075835817743,3.9942274400142335
C=C1C(=O)OC2C1CCC(C)(OC)C1CC=C(C)C21,2.8655000000000017,262.34899999999993,35.53,0,3,1,0.4139386256576963,4.516724639321988
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1CC[C@@](C)(OC(=O)CCl)[C@@H]12,3.1452000000000018,324.804,52.6,0,4,2,0.3387514707391179,4.582899517036628
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)CCl)C12,3.1452000000000018,324.804,52.6,0,4,2,0.3387514707391179,4.582899517036628
C=C1C(=O)OC2C1CCC(C)(O)C1CC(=O)C(=C)C21,1.3903999999999999,262.30499999999995,63.6,1,4,0,0.5290771541156744,4.603214023241236
C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,2.7620000000000013,248.32199999999995,38.83,0,3,0,0.2862371144515137,4.722888041376531
C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(C)C,8.414900000000006,440.7560000000003,20.23,1,1,5,0.4253011300704758,5.446806026119182
C[C@@H]1CCCC2=CC[C@@H]3[C@@H](C3)CC[C@@H]2[C@@H]1C[C@@H]1CC[C@@H](C)[C@@H]1C,6.857500000000007,314.557,0.0,0,0,2,0.48842649704563923,4.709508422407303
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@@H](O)[C@](C)(Cl)[C@@H]12,2.572800000000001,282.76699999999994,46.53,1,3,0,0.3214488310607429,4.766232122788748
CC1=CC(=O)C2C(C)CCC3C(C)C(=O)OC3C12,2.3554000000000004,248.32199999999997,43.370000000000005,0,3,0,0.6180143708241735,4.422698112479473
C=C1C(=O)C23C(OC(=O)N4CCN(S(C)(=O)=O)CC4)C1CCC2C12COC3(O)C(O)C1C(C)(C)CCC2O,0.09710000000000246,554.6620000000004,153.91,3,9,2,0.4032887588695427,6.846453363667431
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)c3ccc(Cl)cc3)C12,4.873600000000005,386.875,52.6,0,4,2,0.4129328737695659,4.120501044764817
N#CC1CCN(C=O)C2CC2C2C1(C)CC2C2CC2(C)C,3.0652800000000013,286.41900000000004,44.1,0,2,2,0.7322652948375191,5.285194128736803
C=C1C(=O)OC2C1C(O)CC(C)C1C=C(C)C(=O)C21C,1.6364,276.332,63.6,1,4,0,0.5394003381651273,4.827384199126707
C=C1C(=O)OC2C1CCC(C)(OC)C1CCC(C)(O)C21,2.0603,280.3639999999999,55.760000000000005,1,4,1,0.5898606521277235,4.569684876436819
C=C1C(=O)OC2C1CCC(C)C13OCOC1CC(=O)C23C,1.6048999999999998,292.331,61.830000000000005,0,5,0,0.5011748056900123,5.394029123413709
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C(=O)C[C@@](C)(O)[C@@H]12,1.5345,262.30499999999995,63.60000000000001,1,4,0,0.5309974265752904,4.4110472300712225
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)CCCC(C)C)C12,4.732700000000005,360.49400000000014,52.6,0,4,5,0.4038586313353396,4.348839744654812
C=C1C(O)C(O)C2C(=C)C(=O)OC2C2C(=C)C(OC(C)=O)CC12,0.4997999999999996,320.34100000000007,93.06,2,6,1,0.41510841884091015,5.018084799098871
CC1=CCC23OC2(C)CCC2C(C)C(=O)OC2C13,2.4518000000000004,248.322,38.83,0,3,0,0.37533262504370507,5.177435167700244
C=C1C(=O)OC2C1CCC(CF)=CCCC1(C)OC21,2.7116000000000007,266.3119999999999,38.83,0,3,1,0.3168861266847759,4.956645460215373
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)C3CCCCC3)C12,4.486700000000004,358.4780000000002,52.6,0,4,2,0.414618788618577,4.318281739935241
C=C1CCC2C(CC2(C)C)C(=O)CCC1O,2.708900000000001,222.32799999999995,37.3,1,2,0,0.6398062683944067,4.375490961809449
C=C1C(=O)C23C(O)C1CCC2C12COC3(O)C(O)C1C(C)(C)CCC2O,0.3755999999999991,364.4380000000001,107.22000000000001,4,6,0,0.4629811579906462,6.85572903496933
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)CBr)C12,3.301300000000002,369.255,52.6,0,4,2,0.3244353551218933,4.619718747805859
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)C(C)C)C12,3.562400000000002,318.413,52.6,0,4,2,0.44364054820777904,4.462933228109066
C=C1CC(OC)C2C(=C)C(=O)OC2C2C(C)C(=O)CC12,1.9004,276.332,52.6,0,4,1,0.41683732633817644,4.743966927718869
C=C1C(=O)OC2C1CCC(C)(O)C1CC(O)C(=C)C21,1.1822,264.32099999999997,66.76,2,4,0,0.3915733916471261,4.758255279471859
C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,2.7620000000000013,248.32199999999995,38.83,0,3,0,0.2862371144515137,4.722888041376531
C=C1C(=O)OC2C1CCCC(=C)C1CC(=O)C(CN(C)C)C12,2.2073,303.402,46.61000000000001,0,4,2,0.4456558902110411,4.536638934641032
C=C1C(=O)OC2C1CCC(C)CCCC1(C)OC21,2.8419000000000008,250.33799999999994,38.83,0,3,0,0.3768148336494513,4.600115920519396
CC1CCC2C(C)CCCC(C)(C)C2C1,4.885000000000005,208.38899999999995,0.0,0,0,0,0.5317439970601181,3.6790000291228324
CC(C)C1CCC2C1(C)CC(O)C1(C)CCC(C)(O)C3CC321,3.996900000000003,306.49,40.46,2,2,1,0.7685858461653607,5.348644609363694
CC12CCC1C1CCC1(CC2)C1CCC2CCC2(C1)C1CC=CCC1(C)C,7.7818000000000085,366.6330000000001,0.0,0,0,2,0.4375570516461721,5.032512039996613
C=C1CC(O)C2C(=C)C(=O)OC2C2C(C)C(=O)CC12,1.2463,262.30499999999995,63.6,1,4,0,0.4051971233619991,4.743298718385885
O=C1OC2C(CCC3(CC3)C3CCC4(CC4)C23)C1CSc1ccccc1,5.316900000000005,368.54200000000003,26.3,0,3,3,0.53362628804062,4.968856034991315
N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,1.157979999999999,315.4170000000001,90.35000000000001,2,4,2,0.7998067802808753,5.66471327816889
C=C1C(=O)OC2C1CCC(C)=C1C(N)CC(C)(O)C12,1.2927,263.33699999999993,72.55,2,4,0,0.39230052017075523,4.7403696793498336
C=C1C(=O)OC2C1CCC(C)=C1CC(O)C(C)(Cl)C12,2.572800000000001,282.76699999999994,46.53,1,3,0,0.3214488310607429,4.766232122788748
C=C1C(=O)OC2C1CC(O)C(C)=C1CCC(C)(O)C12,1.3262999999999998,264.3209999999999,66.76,2,4,0,0.3933262779823611,4.736335290209562
C=C1C(=O)OC2C1CCC1(C)OC13CC=C(C)C23,2.3719,246.30599999999995,38.83,0,3,0,0.28494521165902875,5.179054074365549
CC(C)=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C,8.168900000000008,426.7290000000003,20.23,1,1,4,0.44936824453358776,5.378027069865823
C=C1C(=O)OC2C1CCC(=C)C1C(OC(=O)C(C)C)C(O)C(=C)C21,2.1651,332.3960000000001,72.83,1,5,2,0.47652369265460004,4.829281532471297
C=C1C(=O)OC2C3=C(C)CC(O)C3=C(C)CCC12,2.2756,246.30599999999995,46.53,1,3,0,0.5266166102620561,4.421184519165012
