smiles,logp,mw,tpsa,hbd,hba,rotbonds,qed,sas
C=C1C(=O)C23C(=O)C(O)C4C(C)(C)CC5C(=O)OCC54C2CCC1C3OC(=O)c1ccnc(F)c1,2.0466999999999995,483.49200000000025,119.86,1,8,2,0.29379885012631635,6.561231300467458
C=C1C(=O)C23C(=O)C(O)C4C(C)(C)CC5C(=O)OCC54C2CCC1C3OC(=O)C1Cc2ccccc2C1,2.6138000000000003,504.57900000000035,106.97,1,7,2,0.37485470571166984,6.516081503993123
C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,-0.0620000000000005,292.287,85.36,1,6,1,0.41381170250557187,6.435039838486644
C=C1CC(OC(C)C)C2C(=C)C(=O)OC2C(C)C2C(=C)C(=O)OC2C2C1CC(O)C21CO1,2.3376,444.5240000000002,94.59,1,7,2,0.30233078594701984,6.36994505473996
CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,-0.8672,310.302,105.59000000000002,2,7,1,0.47900256005185166,6.363442226719994
C=C1C(=O)OC2CC(C)C3CCC4(C)OC34CC1O2,2.1783,264.32099999999997,48.06,0,4,0,0.38207493233342654,6.3556245937996945
C=C1C(=O)C23C(OC)Cc2ccccc1C3OC(=O)C1CC(O)C1C(C)=O,1.4507999999999999,370.4010000000001,89.9,1,6,4,0.5951052164883601,6.287978825465885
C=C1CCC23OC2(C)CCC2(C)C(=C)C=CC32C1O,3.1375000000000024,258.36099999999993,32.76,1,2,0,0.534618583838482,6.226011169525545
CC1(C)C[C@H]2C=C(C=O)[C@]3(C2=O)CC[C@@H]1O3,1.6582999999999999,220.26799999999994,43.370000000000005,0,3,1,0.6310906933727578,6.210353340434635
C=C(C)[C@@H]1C(=O)O[C@H]2[C@@H]1CC[C@]1(C)O[C@@]2(C)O[C@@H]1[C@H]1COC2(C)CCCC(=O)OCC12,3.152800000000002,434.5290000000003,80.29,0,7,2,0.48782192273032243,6.202404510673988
O=C1OC2C(CCC3(CC3)C3CCC4(CC4)C23)C1CS1CCCC1,4.319600000000004,348.55200000000013,26.3,1,2,2,0.5940545353746743,6.134743898012656
C=C1CC2(O)OC3(CC2C(C)C)C(C)CCC13,3.112300000000002,236.35499999999996,29.46,1,2,1,0.708825985247201,6.0963369340735225
CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(c3ccoc3)OC(=O)C3OC321,3.137400000000002,470.51800000000026,104.57000000000002,0,8,1,0.455458119350151,6.074316432966031
CC1=CC2(O)OC3(CC2=C(C)C)C(C)CCC13,3.1765000000000017,234.33899999999997,29.46,1,2,0,0.6522748117901775,6.025488653592865
CC1=C2C(=CC(C)(C)C[C@H]2O)[C@@H](OC)C(C)(O)C12C(O)C(C)=C1CCC(C)(O)C21,2.6381000000000006,404.5470000000002,90.15,4,5,1,0.5046495402010708,5.938144209247243
C=C1C(=O)OC2CC3(C)CCC(O)C4=C(CC(C)CCC34C)C12,3.7718000000000025,316.4410000000001,46.53,1,3,0,0.42023683326820993,5.935919702513776
CC(C)C1CCC2C1(C)CCC3(C)OC3(C)C3OC3=C1CCC(C)(O)C21CCC(=O)OC(C)=O,5.070300000000007,474.6380000000004,88.66,1,6,4,0.3476195971295376,5.851258574405521
C=C1C(=O)O[C@H]2[C@H]3C(C4)=CCCC34[C@]21C,2.2144000000000004,202.25299999999996,26.3,0,2,0,0.34182180695841896,5.840392444529366
CC(C)C1CCC2(C)C3CC4C(C13)C42C,3.9607000000000037,204.357,0.0,0,0,1,0.6062377783264215,5.833719542688674
C=C1CCC2C(C3CCC2C)CCC3OC1(C)C,4.572500000000004,248.40999999999994,9.23,0,1,0,0.5704562410027059,5.776191618830807
CC1(C)OC2CC(=O)OCC23C1CC13COC1(C)C,1.9122,266.33699999999993,44.760000000000005,0,4,0,0.6282905312698673,5.739872047779129
C=C1C(=O)OC2C1CCC(=C)C1(O)C3CC(C)(O3)C21,1.3427,262.30499999999995,55.760000000000005,1,4,0,0.4065003229130576,5.709162537137999
C=C1C(=O)OC2C1CCC(C)(O)C13OC1C(O)C(C)(Cl)C23,0.7547999999999999,314.765,79.29,2,5,0,0.2985199847467431,5.696468187937845
C=C1C2CCC3C(C2)(O)C(=O)C3C1C,1.5386,192.25799999999998,37.3,1,2,0,0.5910151470785635,5.675436735951752
CC1(C)[C@H]2[C@H]1[C@@H]1C[C@]1(C(C)=O)[C@@]1(O)[C@H](OCCOC(C)C)CC[C@H]2C(C)C1,3.8450000000000024,378.55300000000017,55.760000000000005,1,4,6,0.5634378849233505,5.648685905046566
CC(=O)OCC12C(O)CC(C)C3(CC(c4ccoc4)OC3=O)C1CCCC21CO1,2.7733000000000008,404.4590000000003,98.5,1,7,3,0.6108559619826563,5.63729245278003
C=C1CC[C@@]23[C@@H]([C@@H]12)COC=C(/C)C3C,3.1389000000000022,190.28599999999997,9.23,0,1,0,0.5331408342559818,5.600520822378529
C=C1CC(O)C2C(=C)C(=O)C2C2C(=O)C=C2C2C(C)C(=O)CCC12,2.0351999999999997,326.3920000000001,71.44,1,4,0,0.546076755227782,5.595561063998813
C=C1C(=O)OC2C1CCC(C)(O)C13OC1C(O)C(C)(O)C23,-0.4917,296.319,99.52000000000001,3,6,0,0.3167687587169922,5.592221484641142
O=C1O[C@H]2[C@@H](CCC3(CC3)[C@H]3CCC4(CC4)C4(CC4)[C@H]23)[C@@H]1COC(C)(C)C,5.119900000000006,372.54900000000015,35.53,0,3,2,0.6312038373547436,5.564337369280702
C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(O)CC[C@H](OC)C[C@@]2(C)[C@@H]1O,1.8112999999999997,324.41700000000003,75.99000000000001,2,5,1,0.5681960543262012,5.516412410380971
CC(C)[C@]12[C@H](O)C[C@H](O)[C@H]1C[C@H]1O[C@@]21OC(=O)[C@](O)C1CO1,-0.2842100000000001,313.326,112.05,3,7,4,0.48299725327597853,5.506737915446789
C=C1CC(O)C2C(C)C(=O)OC2C2C1CC(O)C21CO1,0.25089999999999996,280.32000000000005,79.29,2,5,0,0.3776607576583378,5.499205930662681
CC(=O)C1(O)CCC2C3C=C(C)CC/C2C13,2.3188000000000004,220.31199999999995,37.3,1,2,1,0.6885245770672004,5.490621960904228
CC(=O)OC1CCC2(C)C(CC3OC34C2C(O)CC2(C)C(C(C)CCCC(C)C)CCC24C)C1(C)C,7.167700000000009,502.7800000000005,59.06,1,4,6,0.3089426935381556,5.474597099969619
O=C1O[C@H]2[C@@H](CCC3(CC3)C3CC4(CC4)[C@H]32)[C@@H]1Cn1c(=O)c(C=O)cc(=O)cc1,2.1691000000000003,395.4550000000001,82.44,0,6,3,0.5786655210657105,5.4685482191856325
C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(C)C,8.414900000000006,440.7560000000003,20.23,1,1,5,0.4253011300704758,5.446806026119182
CC(O)c1cn(CC2C(=O)OC3C2CCC2(CC2)C2CCC4(CC4)C32)nn1,2.869600000000001,371.48100000000017,77.24000000000001,1,6,3,0.8269318066079001,5.433476564263124
CC(=O)OC1C(c2ccc(=O)oc2)C2(C)CCC3C(CCC4(O)CC(O)CCC34C)OC2C1OC[C@@](C)(O)CCO,2.433400000000001,578.6990000000003,155.89000000000001,4,10,7,0.35455389052008973,5.398337422293025
C=C1C(=O)OC2C1CCC(C)C13OCOC1CC(=O)C23C,1.6048999999999998,292.331,61.830000000000005,0,5,0,0.5011748056900123,5.394029123413709
C=C1C(=O)OC2C=C(C)CCC=C(C)CCC1O2,3.277300000000002,248.32199999999992,35.53,0,3,0,0.3747450141854751,5.393518894596491
CC(C)=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C,8.168900000000008,426.7290000000003,20.23,1,1,4,0.44936824453358776,5.378027069865823
C=C1C(=O)OC2C1CCC(C)C1(OC=O)CC1CCC2(C)O,1.9769999999999999,308.374,72.83,1,5,2,0.47956893686967556,5.367807560433549
CC(=O)OC1CC(O)(CO)C2C(C)C(=O)CC32CC13C,0.6666999999999996,282.336,83.83000000000001,2,5,2,0.7271650129853994,5.358731391961886
C=C1C(=O)OC2C1C(O)CC(=C)C1(O)CC(C)(Cl)C21C,1.5435999999999999,298.76599999999996,66.76,2,4,0,0.30808492622322436,5.332664264996977
C=C1C(=O)OC2C1CCC1(C)OC13CCC(C)(O)C23,1.5667,264.3209999999999,59.06,1,4,0,0.40969202168590463,5.31885610535119
C=C1C(=O)OC2C1CCC1(COC(=O)O1)C1CCC(C)(O)C21,1.5608,308.33,82.06,1,6,0,0.5400505611147745,5.308141494859777
C=C1C(=O)OC2C1CCC1(COC(=O)O1)C1CCC(C)(O)C12,1.5608,308.33,82.06,1,6,0,0.5400505611147745,5.308141494859777
N#CC1CCN(C=O)C2CC2C2C1(C)CC2C2CC2(C)C,3.0652800000000013,286.41900000000004,44.1,0,2,2,0.7322652948375191,5.285194128736803
C=C1C(=O)OC2CC(C)C3CCC4(C)OC34CC12,2.4518000000000004,248.32199999999995,38.83,0,3,0,0.37533262504370507,5.272419783084859
C=C1C(=O)[C@@]23O[C@]2(C)CC[C@@H]13,1.063,150.177,29.6,0,2,0,0.3815074409501418,5.26702493367069
CC(=O)OCC12C(=O)CC(C)C(C)(CCc3ccoc3)C1C(O)CCC21CO1,2.916800000000001,390.47600000000017,89.27000000000001,1,6,5,0.6141964509903379,5.259162247409954
C=C1CCC23C(C)CCC(C)(C)C2C2OC2(C)CCC13,4.962600000000005,274.448,12.53,0,1,0,0.4489659386337019,5.2558925161207455
CC(=O)OC1CC2(C)C(C(C)C)CCC2C23CC2C(C)CCC13C,5.452800000000006,332.52800000000013,26.3,0,2,2,0.6282487309159256,5.250389527032466
CC(O)C1CC2C(C)C(CO)C2C2C(C)C(=O)C(=C)C2C1,2.2752000000000008,292.41900000000004,57.53,2,3,2,0.7677154117477367,5.22666916988272
C=C1C(=O)OC2C1CCC1(C)CC13CC=C(C)C23,3.2406000000000024,244.33399999999995,26.3,0,2,0,0.37130544854371134,5.224937458980934
C=C1CCC23OC2(C)CCC2=C(C)C(=O)OC2C13,2.516000000000001,246.30599999999995,38.83,0,3,0,0.3743372082203053,5.214271425991914
C=C1C(=O)OC2C1CCC1(C)OC13CCC(=C)C23,2.3719,246.30599999999993,38.83,0,3,0,0.28494521165902875,5.213921458980934
C=C1CCC23OC2(C)CCC2C(C)C(=O)OC2C13,2.4518000000000004,248.32199999999997,38.83,0,3,0,0.37533262504370507,5.212302552315629
CC1=C2[C@H]3OC(=O)[C@]3(C)[C@H]1CC[C@@H]2C,2.2943000000000007,192.25799999999998,26.3,0,2,0,0.43457696679838964,5.211399656935226
C=C1CCC2C(=C)C(=O)OC2C2OC2(C)CCC1F,2.710000000000001,266.31199999999995,38.83,0,3,0,0.29274128561719875,5.1971102546200445
C=C1CC(N(C)C)C2C(=C)C2CC2(C)C(C)C(O)CC12C,3.4821000000000026,289.463,23.47,1,2,1,0.7470848249049145,5.194802903120316
COC(=O)c1cn(CC2C(=O)OC3C2CCC2(CC2)C2CCC4(CC4)C32)nn1,2.602900000000001,385.4640000000002,83.31,0,7,3,0.7439725214595649,5.193284762050103
CC1=C2C3OC(=O)C(C)C3CCC3(C)OC23CC1=O,1.7749,262.30499999999995,55.9,0,4,0,0.49297889975530135,5.191808775330104
C=C1CCC2C(C3C1CCC3(C)O)C2(C)C(C=CC(C)(C)O)OC,3.708000000000003,334.50000000000006,49.69,2,3,4,0.770700191990113,5.1854410552096315
C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(C)C)CC(=C)[C@@H]1C[C@H](C(Cl)(C)C)C(=O)C21C,4.066600000000004,380.9120000000001,52.6,0,4,3,0.3203591706850123,5.1821661421530845
C=C1CC[C@@H](C(C)C)C(O)C2CC(=O)OC2C2C(C)C(=O)CC12,2.7425000000000015,320.4290000000001,63.6,1,4,1,0.5958875472735102,5.1815664487108215
C=C1C(=O)OC2C1CCC1(C)OC13CC=C(C)C23,2.3719,246.30599999999995,38.83,0,3,0,0.28494521165902875,5.179054074365549
CC(=O)OC[C@]12C[C@@H](O)[C@](C)(Cl)C(=O)C[C@](C)(O)[C@@H]2C[C@@]2(C)CC[C@H](OC(C)C)CCC12,4.018200000000004,473.05000000000035,93.06,2,6,4,0.47384554785570027,5.17854385953817
CC1=CCC23OC2(C)CCC2C(C)C(=O)OC2C13,2.4518000000000004,248.322,38.83,0,3,0,0.37533262504370507,5.177435167700244
CCOC(=O)C1CCCN1CC1C(=O)OC2C1CCC1(CC1)C1CCC3(CC3)C21,3.552100000000002,401.5470000000003,55.84,0,5,4,0.6745049799050641,5.167212650439861
C=C1C(=O)OC2CC3(C)CCCC(C)C34OC4C12,2.4518000000000004,248.32199999999995,38.83,0,3,0,0.37533262504370507,5.138940090777168
C=C1C(=O)OC2C1CCC1(CC1)C1CCC3(CC3)C21,3.4646000000000026,258.3609999999999,26.3,0,2,0,0.49107412391033156,5.131468480736592
CC1C=CCC2(C)CCC3C(C)CCC132,4.415000000000004,204.357,0.0,0,0,0,0.5125130456348208,5.125320338606123
C=C1C(=O)OC2CC3(C)CCC(O)C4(CO4)C3CC12,1.4242,264.3209999999999,59.06,1,4,0,0.40827682281631555,5.123934211860066
C=C1C(=O)O[C@H]2[C@H]1[C@@H](O)[C@@H](O)[C@H](C)CC[C@@]1(C)O[C@@H]21,0.39339999999999953,268.3089999999999,79.29,2,5,0,0.37738384059072805,5.093389733989282
OCC1OC(OC2OC=CC3C(O)C4OC4(CO)C23)C(O)C(O)C1O,-3.590299999999998,362.331,161.6,6,10,4,0.27570013897102974,5.091268747426531
C=C1C(=O)O[C@H]2[C@H]1CC/C(CO)=CCC[C@@]1(C)C[C@@]21COC(=O)OC(C)(C)C,3.9250000000000034,392.4920000000002,82.06000000000002,1,6,3,0.4452337882352143,5.090458961666711
C=C1C(=O)OC2C1CCC(=C)C1(O)CC(O)C(C)(Cl)C21,1.5435999999999996,298.76599999999996,66.76,2,4,0,0.30808492622322436,5.088331949489552
C=C1C(=O)OC2C1CCC(=C)C1(O)CC3OC3(C)C21,1.3427,262.30499999999995,59.06,1,4,0,0.3096580058459205,5.0803704900531335
C=C1C(=O)OC2C1CCC(=C)C1(O)CC(Cl)C(C)(O)C21,1.5435999999999999,298.76599999999996,66.76,2,4,0,0.30808492622322436,5.07631975790755
O=C1OC2C(CCC3(C)CCC3)C1CCC2(C)CC1CCC1,5.104900000000005,304.47400000000005,26.3,0,2,5,0.6600899464526123,5.065505957997776
C=C1CCC2C(C3C1CCC3(C)O)C2(C)C1C(=O)C(C)=CC1O,2.872000000000002,316.441,57.53,2,3,1,0.7314307734746671,5.059501361726049
C=C1C(=O)OC2C1CCC1(C)CC1CCC1(C)OC21,2.8419000000000008,262.34899999999993,38.83,0,3,0,0.38263785593441535,5.037373393505707
C=C1C(=O)OC2C1CCC(C(F)F)=CCCC1(C)OC21,3.007200000000002,284.30199999999996,38.83,0,3,1,0.32143725627995395,5.037117193992836
C=C1CCC2C(C3C1CCC3(C)O)C2(C)CC1C=C(C)C(=O)O1,3.6277000000000026,316.44100000000003,46.53,1,3,2,0.6249242133709539,5.031508326391251
C=C1C(=O)OC2C1CCC1(C)OC1CCC1(C)OC21,1.9731999999999998,264.3209999999999,51.36,0,4,0,0.381178491608897,5.030870926161729
C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(C)=CC)C[C@H](O)C[C@@]1(O)C(=O)C[C@@H]21,0.8678999999999997,322.357,93.06,2,6,2,0.4450476319857363,5.028375272546923
C=C1C(=O)O[C@]2(C)CC[C@@H]3O[C@@]3(C)O[C@@H]2CC[C@@]1(C)O,1.6832999999999998,282.33599999999996,68.29,1,5,0,0.41577978562079204,5.0257918856662265
O=C1OC2C(CCC3(CC3)C3CCC4(CC4)C23)C1CN1CCOCC1,2.8568000000000016,345.4830000000002,38.769999999999996,0,4,2,0.7215942798801878,5.019840089396604
C=C1C(O)C(O)C2C(=C)C(=O)OC2C2C(=C)C(OC(C)=O)CC12,0.4997999999999996,320.34100000000007,93.06,2,6,1,0.41510841884091015,5.018084799098871
C=C1C(=O)OC2C1CCC(C)(O)C1CC(=O)C(C)(OCl)C21,1.7632999999999996,314.765,72.83,1,5,1,0.5895973149050016,5.013843653858503
C[C@@H]1CCC=C2C3=C(C(=O)CCC(Cl)CCC(C)(C)[C@@H]2C)[C@@H]31,5.681900000000006,320.904,17.07,0,1,0,0.5245159733153637,5.005548741802142
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]21C,0.9511,140.18199999999996,25.06,0,2,1,0.5065171048167153,5.002776552166412
C=C1CC(N(C)C)C2C(=C)C(=O)OC2C2C1CC(N(C)C)C2C,2.1767000000000003,318.461,32.78,0,4,2,0.4437677584310725,4.99909059985549
C=C1C(OC(C)C)CC2C(C)CC(OC(C)C)C3C(C)C(=O)OC3C12,3.983400000000003,350.4990000000001,44.760000000000005,0,4,4,0.5681002081993793,4.997903895629944
C=C1CCC2C(C3C1CCC3(C)O)C2(C)C=CC=C(C)CO,3.8607000000000036,302.458,40.46,2,2,3,0.6137010739744576,4.992475258744959
O=C1OC2C(CCC3(CC3)C3CCC4(CC4)C23)C1Cn1cc(-c2ccccc2)nn1,4.483300000000003,403.52600000000007,57.010000000000005,0,5,3,0.7090951551251844,4.991060366064254
O=C1OC2C(CCC3(CC3)C3CCC4(CC4)C23)C1CN1CCCC1,3.6204000000000027,329.48400000000015,29.54,0,3,2,0.7247887176464848,4.990676339484229
CC1=CC[C@]23O[C@@]2(C)CC[C@H]13,2.2741000000000007,150.221,12.53,0,1,0,0.38098919029576833,4.989929896449846
C=C1CCC23C(C)CCC(C(C)C)C2C13,4.270900000000004,204.357,0.0,0,0,1,0.5594891083866828,4.985008465113761
C=C1CC(O)C2C(=C)C(=O)OC2C2C1CC(O)C2(O)CO,-0.8746,296.319,107.22000000000001,4,6,1,0.28446535189086525,4.981363272750684
C=C1CC[C@@H]2[C@H]([C@H]3[C@H]1CC[C@]3(C)O)[C@@]2(C)C=C(C)C(=O)C(C)=O,3.4703000000000026,316.44100000000003,54.37,1,3,3,0.4926171633099223,4.97574941728109
C=C1CC(OC(C)C)C2C(=C)C(=O)OC2C2C1CC(OC(C)C)C2C,3.903500000000003,348.48300000000006,44.760000000000005,0,4,4,0.43898128899079064,4.963930827809575
C=C1C(=O)OC2C1CCC(C)(O)C1(O)C=CC(C)(O)C21,0.2971000000000001,280.32,86.99000000000001,3,5,0,0.33732081559642463,4.962256187515678
C=C1CC(O)C2C(=C)C(=O)OC2C2C(=C)C(OCOC)CC12,1.5863999999999998,306.35800000000006,64.99000000000001,1,5,3,0.37113071424607974,4.961252181821882
CC1=CCC2(C)CCCC(C)(C)C23CC13,4.5591000000000035,204.357,0.0,0,0,0,0.5074101063945532,4.957037828747733
C=C1C(=O)OC2C1CCC(CF)=CCCC1(C)OC21,2.7116000000000007,266.3119999999999,38.83,0,3,1,0.3168861266847759,4.956645460215373
C=C1C2CC2C2(C)Cc3occ(C)c3C(O)C12,3.0059200000000015,230.307,33.370000000000005,1,2,0,0.6949665807583025,4.956131651929857
C=C1C(=O)OC2C1C(OC(C)C)CC(=C)C1CCNC(C)(O)C12,1.7718999999999998,321.417,67.79,2,5,2,0.4608536701865524,4.952985198105236
C=C1CC(=O)C2C(=C)C(=O)OC2C2C1CC(O)C2C,1.2462999999999997,262.305,63.60000000000001,1,4,0,0.40519712336199915,4.942838084901725
C=C1C(=O)OC2C1CCC(C(F)(F)F)=CCCC1(C)OC21,3.304400000000002,302.292,38.83,0,3,0,0.2981607846905893,4.94260313460221
C=C1C(O)CC2(C(C)C(C)C)CC12C,2.995700000000001,194.31799999999996,20.23,1,1,2,0.6699645270977921,4.927231360926625
C=C1C(=O)OC2C1CCC1(CC1)C1CCC(C)(O)C12,2.4354000000000005,262.34899999999993,46.53,1,3,0,0.5385368901153477,4.911275047519453
C=C1CC(O)C2C(=C)C(=O)OC2C2C1CC(O)C2C,1.0380999999999998,264.321,66.76,2,4,0,0.3895757845556657,4.906832364427389
C=C1C(=O)OC2C1CCC(=C)C1CC(O)C(C)(Cl)C12,2.4287,282.76699999999994,46.53,1,3,0,0.32121896755174356,4.904527677661905
C=C1CCC2C(C3C1CCC3(C)O)C2(C)CC=CC(C)(C)O,4.083100000000004,304.474,40.46,2,2,3,0.77123098783767,4.900660669435963
C=C1CCC2OC2(C)CCC2C1CC2(C)CO,2.9088000000000016,236.35499999999996,32.76,1,2,1,0.5606636871298921,4.899943069821392
C=C1CCC2C(C3C1CCC3(C)O)C2(C)C=CC=C(C)C,4.8883000000000045,286.459,20.23,1,1,2,0.5659030616752099,4.897644145472153
C=C1C(=O)OC2C1CCC(=C)C1(O)CC(O)C(C)(O)CC(=O)C12,0.2562999999999999,322.357,104.06,3,6,0,0.33559756115507516,4.896218017533296
CC1=CC23OC2(CC(C)(C)C3=O)C(C)CCC1O,2.230300000000001,250.33799999999997,49.83,1,3,0,0.5295885851845975,4.894325816611018
C=C1C(=O)OC2C1CCC(CF)=C1CC(O)CC(C)(O)C12,1.6659999999999997,296.33799999999997,66.76,2,4,1,0.43866819114376004,4.888885432704258
C=C1C(=O)OC2C=C(C)CCC3C(F)(F)C3(C)CCC12,3.8759000000000032,282.3299999999999,26.3,0,2,0,0.3827672258737665,4.885867077442719
C=C1C(=O)OC2C1C(O)CC(C)C1C=CC(=O)C12C,1.2463,262.30499999999995,63.6,1,4,0,0.5268622725609774,4.883769306621181
C=C1C(=O)OC2C1C(O)CC(C)C1C=CC(=O)C21C,1.2463,262.30499999999995,63.6,1,4,0,0.5268622725609774,4.883769306621181
C=C1CCC=C(C)CCC2(C)C(C)(O)CCC2=C(C)C1CCC,6.346800000000007,316.52900000000005,20.23,1,1,2,0.5886785087762948,4.88059662841181
C=C1CC(OC)C2C(=C)C(=O)OC2C2C1CC(OC)C2C,2.3463000000000003,292.375,44.760000000000005,0,4,2,0.4450771743705893,4.880395748170002
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1CC[C@@](C)(OC(=O)CCCC[C@@H]12)C(C)C,5.122800000000005,374.5210000000002,52.6,0,4,1,0.3629360300035058,4.873370660382721
C=C1C(=O)OC2C1CCC(=C)C1(O)CC(O)CC(=C)C12,1.4924,276.332,66.76,2,4,0,0.3995229182659923,4.870232911307251
CC1(C)CCC2C1CCC3(CC3)C2C1CC2C(C1)C2(C)C,5.911200000000006,286.50300000000004,0.0,0,0,1,0.5617495062323973,4.840008369601559
C=C1C(=O)OC2C1CCC(C)C1(O)C(O)CC(=C)C21,1.1822,264.32099999999997,66.76,2,4,0,0.3915733916471261,4.835899623363262
CC1(C)CCCC2(C)C1CCC1(CO1)C2CC=C1CCOC1=O,4.261400000000004,318.4570000000001,38.83,0,3,2,0.4336362562444441,4.834690253743065
C=C1CC(N(C)C)C2C(=C)C(=O)OC2C2C(C)C(=O)CC12,1.8155999999999997,289.375,46.61,0,4,1,0.41952506326376715,4.831732115396965
C=C1C(=O)OC2C1CCC(=C)C1C(OC(=O)C(C)C)C(O)C(=C)C21,2.1651,332.3960000000001,72.83,1,5,2,0.47652369265460004,4.829281532471297
C=C1C(=O)OC2C1C(O)CC(C)C1C=C(C)C(=O)C21C,1.6364,276.332,63.6,1,4,0,0.5394003381651273,4.827384199126707
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,4.607600000000004,416.9450000000003,60.440000000000005,0,4,2,0.6166116116190477,4.8266427680866775
C=C1C(=O)OC2C1CCC(CO)=CCCC1(C)OC21,1.7344,264.3209999999999,59.06,1,4,1,0.3390257138656314,4.824498290404053
C=C1C(=O)OC2C1CCC1(C)C3OC3CC(=C)C21,2.2278000000000002,246.30599999999995,38.83,0,3,0,0.28461191352565823,4.819315481396272
C=C1C(=O)OC2C1CCC(=C)C1CC(Cl)C(=C)C12,3.233900000000002,264.75199999999995,26.3,0,2,0,0.29060202249680017,4.818455304859063
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(OC(=O)C(Cl)CCCCBr)C12,5.079000000000005,459.8080000000001,52.6,0,4,6,0.18269579704086839,4.81366740207816
CC1=CC(=C)C(=O)C2C1CC2(C)C3CCC3(C)O,2.875000000000002,246.34999999999994,37.3,1,2,1,0.7223189572022657,4.813498888061575
